HGNC ID	Approved symbol	Approved name	Status	Locus type	Previous symbols	Synonyms	Chromosome	NCBI Gene ID	Ensembl gene ID	Vega gene ID	Group ID	Group name
HGNC:1100	BRCA1	BRCA1 DNA repair associated	Approved	gene with protein product		RNF53, BRCC1, PPP1R53, FANCS	17q21.31	672	ENSG00000012048	OTTHUMG00000157426	58	Ring finger proteins
HGNC:15864	RBCK1	RANBP2-type and C3HC4-type zinc finger containing 1	Approved	gene with protein product	C20orf18	RBCK2, XAP4, RNF54, ZRANB4, UBCE7IP3, HOIL1	20p13	10616	ENSG00000125826	OTTHUMG00000031634	58	Ring finger proteins
HGNC:1541	CBL	Cbl proto-oncogene	Approved	gene with protein product	CBL2	RNF55, c-Cbl	11q23.3	867	ENSG00000110395	OTTHUMG00000166170	58	Ring finger proteins
HGNC:1542	CBLB	Cbl proto-oncogene B	Approved	gene with protein product		RNF56, Cbl-b	3q13.11	868	ENSG00000114423	OTTHUMG00000150654	58	Ring finger proteins
HGNC:15961	CBLC	Cbl proto-oncogene C	Approved	gene with protein product		CBL-3, CBL-SL, RNF57	19q13.32	23624	ENSG00000142273	OTTHUMG00000150715	58	Ring finger proteins
HGNC:15973	DTX2	deltex E3 ubiquitin ligase 2	Approved	gene with protein product		RNF58, KIAA1528	7q11.23	113878	ENSG00000091073	OTTHUMG00000162594	58	Ring finger proteins
HGNC:7095	MID1	midline 1	Approved	gene with protein product		OS, FXY, TRIM18, RNF59	Xp22	4281	ENSG00000101871	OTTHUMG00000021127	58	Ring finger proteins
HGNC:10069	RNF6	ring finger protein 6	Approved	gene with protein product		DKFZp686P0776	13q12.13	6049	ENSG00000127870	OTTHUMG00000016614	58	Ring finger proteins
HGNC:7096	MID2	midline 2	Approved	gene with protein product		FXY2, TRIM1, RNF60, MRX101	Xq22.3	11043	ENSG00000080561	OTTHUMG00000022171	58	Ring finger proteins
HGNC:7112	MKRN1	makorin ring finger protein 1	Approved	gene with protein product		RNF61	7q34	23608	ENSG00000133606	OTTHUMG00000157412	58	Ring finger proteins
HGNC:7113	MKRN2	makorin ring finger protein 2	Approved	gene with protein product		RNF62, HSPC070	3p25.2	23609	ENSG00000075975	OTTHUMG00000155371	58	Ring finger proteins
HGNC:7114	MKRN3	makorin ring finger protein 3	Approved	gene with protein product	ZNF127, D15S9	RNF63, ZFP127, MGC88288	15q11.2	7681	ENSG00000179455	OTTHUMG00000129160	58	Ring finger proteins
HGNC:7115	MKRN4P	makorin ring finger protein 4, pseudogene	Approved	pseudogene	ZNF127L1, MKRN4, MKRNP5	ZNF-Xp, RNF64	Xp11.4	7682	ENSG00000238222	OTTHUMG00000024109	58	Ring finger proteins
HGNC:7116	MKRN9P	makorin ring finger protein 9, pseudogene	Approved	pseudogene	ZNF127L3, MKRN5, MKRNP6	MKRN9, RNF65	12q21.32	400058	ENSG00000258128	OTTHUMG00000169865	58	Ring finger proteins
HGNC:7181	MNAT1	MNAT1 component of CDK activating kinase	Approved	gene with protein product		MAT1, RNF66	14q23.1	4331	ENSG00000020426	OTTHUMG00000152340	58	Ring finger proteins
HGNC:7761	NEURL1	neuralized E3 ubiquitin protein ligase 1	Approved	gene with protein product	NEURL	h-neu, RNF67, neu-1	10q24.33	9148	ENSG00000107954	OTTHUMG00000018995	58	Ring finger proteins
HGNC:35422	NEURL1B	neuralized E3 ubiquitin protein ligase 1B	Approved	gene with protein product		DKFZP761M1511, Neur2, RNF67B	5q35.1	54492	ENSG00000214357	OTTHUMG00000163281	58	Ring finger proteins
HGNC:17615	PCGF1	polycomb group ring finger 1	Approved	gene with protein product		NSPC1, RNF68, MGC10882	2p13.1	84759	ENSG00000115289	OTTHUMG00000129954	58	Ring finger proteins
HGNC:8851	PEX10	peroxisomal biogenesis factor 10	Approved	gene with protein product		RNF69	1p36.32	5192	ENSG00000157911	OTTHUMG00000001637	58	Ring finger proteins
HGNC:10070	RNF7	ring finger protein 7	Approved	gene with protein product		SAG, ROC2, CKBBP1	3q23	9616	ENSG00000114125	OTTHUMG00000141305	58	Ring finger proteins
HGNC:16648	PJA1	praja ring finger ubiquitin ligase 1	Approved	gene with protein product		FLJ11830, RNF70	Xq13.1	64219	ENSG00000181191	OTTHUMG00000021753	58	Ring finger proteins
HGNC:9113	PML	promyelocytic leukemia	Approved	gene with protein product		MYL, TRIM19, RNF71	15q24.1	5371	ENSG00000140464	OTTHUMG00000137607	58	Ring finger proteins
HGNC:9717	PEX2	peroxisomal biogenesis factor 2	Approved	gene with protein product	PXMP3	PMP35, PAF-1, RNF72, ZWS3	8q21.13	5828	ENSG00000164751	OTTHUMG00000164530	58	Ring finger proteins
HGNC:18278	RAD18	RAD18 E3 ubiquitin protein ligase	Approved	gene with protein product		RNF73	3p25.3	56852	ENSG00000070950	OTTHUMG00000090545	58	Ring finger proteins
HGNC:9831	RAG1	recombination activating 1	Approved	gene with protein product		RNF74, MGC43321	11p12	5896	ENSG00000166349	OTTHUMG00000166392	58	Ring finger proteins
HGNC:9928	RBX1	ring-box 1	Approved	gene with protein product		ROC1, RNF75, BA554C12.1	22q13.2	9978	ENSG00000100387	OTTHUMG00000151298	58	Ring finger proteins
HGNC:9975	TRIM27	tripartite motif containing 27	Approved	gene with protein product	RFP	RNF76	6p22.1	5987	ENSG00000204713	OTTHUMG00000031215	58	Ring finger proteins
HGNC:9976	TRIM13	tripartite motif containing 13	Approved	gene with protein product	RFP2	Leu5, RNF77, DLEU5	13q14.2	10206	ENSG00000204977	OTTHUMG00000016926	58	Ring finger proteins
HGNC:9977	RFPL1	ret finger protein like 1	Approved	gene with protein product		RNF78	22q12.2	5988	ENSG00000128250	OTTHUMG00000150516	58	Ring finger proteins
HGNC:9979	RFPL2	ret finger protein like 2	Approved	gene with protein product		RNF79	22q12.3	10739	ENSG00000128253	OTTHUMG00000030374	58	Ring finger proteins
HGNC:10071	RNF8	ring finger protein 8	Approved	gene with protein product		KIAA0646	6p21.2	9025	ENSG00000112130	OTTHUMG00000014620	58	Ring finger proteins
HGNC:11099	HLTF	helicase like transcription factor	Approved	gene with protein product	SNF2L3, SMARCA3	HIP116A, HLTF1, RNF80	3q24	6596	ENSG00000071794	OTTHUMG00000159534	58	Ring finger proteins
HGNC:11312	TRIM21	tripartite motif containing 21	Approved	gene with protein product	SSA1	RNF81, RO52	11p15.5-p15.3	6737	ENSG00000132109	OTTHUMG00000165701	58	Ring finger proteins
HGNC:11812	TRIM24	tripartite motif containing 24	Approved	gene with protein product	TIF1	hTIF1, Tif1a, RNF82, TIF1A	7q33-q34	8805	ENSG00000122779	OTTHUMG00000155820	58	Ring finger proteins
HGNC:12034	TRAF4	TNF receptor associated factor 4	Approved	gene with protein product		CART1, MLN62, RNF83	17q11.2	9618	ENSG00000076604	OTTHUMG00000132677	58	Ring finger proteins
HGNC:12035	TRAF5	TNF receptor associated factor 5	Approved	gene with protein product		RNF84	1q32.3	7188	ENSG00000082512	OTTHUMG00000036997	58	Ring finger proteins
HGNC:12036	TRAF6	TNF receptor associated factor 6	Approved	gene with protein product		RNF85	11p12	7189	ENSG00000175104	OTTHUMG00000166391	58	Ring finger proteins
HGNC:15974	TRIM2	tripartite motif containing 2	Approved	gene with protein product		KIAA0517, RNF86, CMT2R	4q31.3	23321	ENSG00000109654	OTTHUMG00000155991	58	Ring finger proteins
HGNC:16275	TRIM4	tripartite motif containing 4	Approved	gene with protein product		RNF87	7q22.1	89122	ENSG00000146833	OTTHUMG00000156648	58	Ring finger proteins
HGNC:16276	TRIM5	tripartite motif containing 5	Approved	gene with protein product		RNF88, TRIM5alpha	11p15.4	85363	ENSG00000132256	OTTHUMG00000066893	58	Ring finger proteins
HGNC:16277	TRIM6	tripartite motif containing 6	Approved	gene with protein product		RNF89	11p15.4	117854	ENSG00000121236	OTTHUMG00000150029	58	Ring finger proteins
HGNC:10072	TRIM10	tripartite motif containing 10	Approved	gene with protein product	RNF9	RFB30, HERF1	6p22.1	10107	ENSG00000204613	OTTHUMG00000031295	58	Ring finger proteins
HGNC:16278	TRIM7	tripartite motif containing 7	Approved	gene with protein product		RNF90, GNIP	5q35.3	81786	ENSG00000146054	OTTHUMG00000130963	58	Ring finger proteins
HGNC:16288	TRIM9	tripartite motif containing 9	Approved	gene with protein product		SPRING, RNF91	14q22.1	114088	ENSG00000100505	OTTHUMG00000140291	58	Ring finger proteins
HGNC:16281	TRIM11	tripartite motif containing 11	Approved	gene with protein product		RNF92, BIA1	1q42.13	81559	ENSG00000154370	OTTHUMG00000039773	58	Ring finger proteins
HGNC:16284	TRIM15	tripartite motif containing 15	Approved	gene with protein product	ZNF178	ZNFB7, RNF93	6p22.1	89870	ENSG00000204610	OTTHUMG00000031031	58	Ring finger proteins
HGNC:16379	TRIM22	tripartite motif containing 22	Approved	gene with protein product		STAF50, GPSTAF50, RNF94	11p15.4	10346	ENSG00000132274	OTTHUMG00000066904	58	Ring finger proteins
HGNC:12962	TRIM26	tripartite motif containing 26	Approved	gene with protein product	ZNF173	RNF95	6p22.1	7726	ENSG00000234127	OTTHUMG00000031041	58	Ring finger proteins
HGNC:16384	TRIM28	tripartite motif containing 28	Approved	gene with protein product		TIF1B, KAP1, TF1B, RNF96, PPP1R157	19q13.4	10155	ENSG00000130726	OTTHUMG00000183546	58	Ring finger proteins
HGNC:16280	TRIM36	tripartite motif containing 36	Approved	gene with protein product		RBCC728, RNF98, HAPRIN	5q22.3	55521	ENSG00000152503	OTTHUMG00000128892	58	Ring finger proteins
HGNC:19018	TRIM45	tripartite motif containing 45	Approved	gene with protein product		FLJ13181, RNF99	1p13.1	80263	ENSG00000134253	OTTHUMG00000012119	58	Ring finger proteins
HGNC:30206	RNFT1	ring finger protein, transmembrane 1	Approved	gene with protein product		PTD016	17q23.1	51136	ENSG00000189050	OTTHUMG00000148658	58	Ring finger proteins
HGNC:25905	RNFT2	ring finger protein, transmembrane 2	Approved	gene with protein product	TMEM118	FLJ14627	12q24.22	84900	ENSG00000135119	OTTHUMG00000150882	58	Ring finger proteins
HGNC:29420	RSPRY1	ring finger and SPRY domain containing 1	Approved	gene with protein product		KIAA1972	16q13	89970	ENSG00000159579	OTTHUMG00000133462	58	Ring finger proteins
HGNC:10784	SCAF11	SR-related CTD associated factor 11	Approved	gene with protein product	SFRS2IP, SRSF2IP	SIP1, SRRP129, CASP11	12q12	9169	ENSG00000139218	OTTHUMG00000149930	58	Ring finger proteins
HGNC:24699	SH3RF3	SH3 domain containing ring finger 3	Approved	gene with protein product	SH3MD4	FLJ00204, POSH2	2q13	344558	ENSG00000172985	OTTHUMG00000153439	58	Ring finger proteins
HGNC:19336	SHPRH	SNF2 histone linker PHD RING helicase	Approved	gene with protein product		FLJ90837, KIAA2023, bA545I5.2	6q24.3	257218	ENSG00000146414	OTTHUMG00000015750	58	Ring finger proteins
HGNC:10857	SIAH1	siah E3 ubiquitin protein ligase 1	Approved	gene with protein product		hSIAH1	16q12.1	6477	ENSG00000196470	OTTHUMG00000175417	58	Ring finger proteins
HGNC:10858	SIAH2	siah E3 ubiquitin protein ligase 2	Approved	gene with protein product			3q25.1	6478	ENSG00000181788	OTTHUMG00000159847	58	Ring finger proteins
HGNC:20738	SYVN1	synoviolin 1	Approved	gene with protein product		HRD1, DER3	11q13.1	84447	ENSG00000162298	OTTHUMG00000165607	58	Ring finger proteins
HGNC:21653	TOPORS	TOP1 binding arginine/serine rich protein	Approved	gene with protein product	RP31	TP53BPL, LUN	9p21.1	10210	ENSG00000197579	OTTHUMG00000019743	58	Ring finger proteins
HGNC:16289	TRIM31	tripartite motif containing 31	Approved	gene with protein product		RNF, HCGI, C6orf13, HCG1	6p22.1	11074	ENSG00000204616	OTTHUMG00000031064	58	Ring finger proteins
HGNC:16380	TRIM32	tripartite motif containing 32	Approved	gene with protein product	LGMD2H	HT2A, TATIP, BBS11	9q33.1	22954	ENSG00000119401	OTTHUMG00000021026	58	Ring finger proteins
HGNC:16290	TRIM33	tripartite motif containing 33	Approved	gene with protein product		TIF1GAMMA, FLJ11429, KIAA1113, TIFGAMMA, RFG7, TF1G, TIF1G, PTC7	1p13.2	51592	ENSG00000197323	OTTHUMG00000011891	58	Ring finger proteins
HGNC:16285	TRIM35	tripartite motif containing 35	Approved	gene with protein product		KIAA1098, MAIR, HLS5	8p21.2	23087	ENSG00000104228	OTTHUMG00000102047	58	Ring finger proteins
HGNC:7523	TRIM37	tripartite motif containing 37	Approved	gene with protein product	MUL	KIAA0898, POB1, TEF3	17q22	4591	ENSG00000108395	OTTHUMG00000179360	58	Ring finger proteins
HGNC:19013	TRIM41	tripartite motif containing 41	Approved	gene with protein product		MGC1127, RINCK	5q35.3	90933	ENSG00000146063	OTTHUMG00000130965	58	Ring finger proteins
HGNC:19014	TRIM42	tripartite motif containing 42	Approved	gene with protein product		FLJ40097, PPP1R40, T4A1	3q23	287015	ENSG00000155890	OTTHUMG00000160170	58	Ring finger proteins
HGNC:19015	TRIM43	tripartite motif containing 43	Approved	gene with protein product		TRIM43A	2q11.1	129868	ENSG00000144015	OTTHUMG00000130401	58	Ring finger proteins
HGNC:37146	TRIM43B	tripartite motif containing 43B	Approved	gene with protein product			2q11.1	653192	ENSG00000144010	OTTHUMG00000155170	58	Ring finger proteins
HGNC:19016	TRIM44	tripartite motif containing 44	Approved	gene with protein product		DIPB, MC7	11p13	54765	ENSG00000166326	OTTHUMG00000166312	58	Ring finger proteins
HGNC:19019	TRIM46	tripartite motif containing 46	Approved	gene with protein product		FLJ23229, TRIFIC	1q22	80128	ENSG00000163462	OTTHUMG00000035680	58	Ring finger proteins
HGNC:42955	TRIM49B	tripartite motif containing 49B	Approved	gene with protein product			11p11.12	283116	ENSG00000182053	OTTHUMG00000186986	58	Ring finger proteins
HGNC:38877	TRIM49C	tripartite motif containing 49C	Approved	gene with protein product	TRIM49L2		11q14.3	642612	ENSG00000204449		58	Ring finger proteins
HGNC:43973	TRIM49D1	tripartite motif containing 49D1	Approved	gene with protein product	TRIM49DP, TRIM49D1P	TRIM49D	11q14.3	399939	ENSG00000223417	OTTHUMG00000167643	58	Ring finger proteins
HGNC:37217	TRIM49D2	tripartite motif containing 49D2	Approved	gene with protein product	TRIM49L, TRIM49L1, TRIM49D2P		11q14.3	729384	ENSG00000233802	OTTHUMG00000167644	58	Ring finger proteins
HGNC:19017	TRIM50	tripartite motif containing 50	Approved	gene with protein product	TRIM50A	FLJ32804	7q11.23	135892	ENSG00000146755	OTTHUMG00000156805	58	Ring finger proteins
HGNC:19023	TRIM51	tripartite motif-containing 51	Approved	gene with protein product	SPRYD5	TRIM51A	11q12.1	84767	ENSG00000124900	OTTHUMG00000156437	58	Ring finger proteins
HGNC:24150	TRIM58	tripartite motif containing 58	Approved	gene with protein product		BIA2	1q44	25893	ENSG00000162722	OTTHUMG00000040203	58	Ring finger proteins
HGNC:25574	TRIM62	tripartite motif containing 62	Approved	gene with protein product		FLJ10759, DEAR1	1p35.1	55223	ENSG00000116525	OTTHUMG00000004132	58	Ring finger proteins
HGNC:14663	TRIM64	tripartite motif containing 64	Approved	gene with protein product	C11orf28	TRIM64A	11q14.3	120146	ENSG00000204450	OTTHUMG00000167648	58	Ring finger proteins
HGNC:37147	TRIM64B	tripartite motif containing 64B	Approved	gene with protein product			11q14.3	642446	ENSG00000189253	OTTHUMG00000167638	58	Ring finger proteins
HGNC:37148	TRIM64C	tripartite motif containing 64C	Approved	gene with protein product			11p11.12	646754	ENSG00000214891	OTTHUMG00000166752	58	Ring finger proteins
HGNC:27316	TRIM65	tripartite motif containing 65	Approved	gene with protein product			17q25.1	201292	ENSG00000141569	OTTHUMG00000132127	58	Ring finger proteins
HGNC:31859	TRIM67	tripartite motif containing 67	Approved	gene with protein product		TNL	1q42.2	440730	ENSG00000119283	OTTHUMG00000037958	58	Ring finger proteins
HGNC:32669	TRIM71	tripartite motif containing 71	Approved	gene with protein product		LIN41, LIN-41	3p22.3	131405	ENSG00000206557	OTTHUMG00000155778	58	Ring finger proteins
HGNC:32671	TRIM72	tripartite motif containing 72	Approved	gene with protein product		MG53	16p11.2	493829	ENSG00000177238	OTTHUMG00000176754	58	Ring finger proteins
HGNC:18162	TRIM73	tripartite motif containing 73	Approved	gene with protein product	TRIM50B		7q11.23	375593	ENSG00000178809	OTTHUMG00000156075	58	Ring finger proteins
HGNC:17453	TRIM74	tripartite motif containing 74	Approved	gene with protein product	TRIM50C	MGC45440	7q11.23	378108	ENSG00000155428	OTTHUMG00000129851	58	Ring finger proteins
HGNC:32686	TRIM75P	tripartite motif containing 75, pseudogene	Approved	unknown	TRIM75		4q32.3	391714	ENSG00000250374	OTTHUMG00000161257	58	Ring finger proteins
HGNC:34228	TRIM77	tripartite motif containing 77	Approved	gene with protein product	TRIM77P		11q14.3	390231	ENSG00000214414	OTTHUMG00000167624	58	Ring finger proteins
HGNC:14184	UNKL	unk like zinc finger	Approved	gene with protein product	C16orf28	ZC3HDC5L, ZC3H5L, FLJ23360	16p13.3	64718	ENSG00000059145	OTTHUMG00000128553	58	Ring finger proteins
HGNC:12713	VPS41	VPS41 subunit of HOPS complex	Approved	gene with protein product		HVSP41	7p14.1	27072	ENSG00000006715	OTTHUMG00000023629	58	Ring finger proteins
HGNC:29122	VPS8	VPS8 subunit of CORVET complex	Approved	gene with protein product	KIAA0804	FLJ32099	3q27.2	23355	ENSG00000156931	OTTHUMG00000156707	58	Ring finger proteins
HGNC:592	XIAP	X-linked inhibitor of apoptosis	Approved	gene with protein product	API3, BIRC4	hILP	Xq25	331	ENSG00000101966	OTTHUMG00000022336	58	Ring finger proteins
HGNC:26371	CBLL2	Cbl proto-oncogene like 2	Approved	gene with protein product	ZNF645	FLJ25735, HAKAIL, CT138	Xp22.11	158506	ENSG00000175809	OTTHUMG00000021242	58	Ring finger proteins
HGNC:30990	ZSWIM2	zinc finger SWIM-type containing 2	Approved	gene with protein product		MGC33890, ZZZ2, MEX	2q32.1	151112	ENSG00000163012	OTTHUMG00000154259	58	Ring finger proteins
HGNC:20856	THAP1	THAP domain containing 1	Approved	gene with protein product	DYT6	FLJ10477, 4833431A01Rik	8p11.21	55145	ENSG00000131931	OTTHUMG00000165276	65	THAP domain containing
HGNC:23193	THAP10	THAP domain containing 10	Approved	gene with protein product			15q23	56906	ENSG00000129028	OTTHUMG00000133388	65	THAP domain containing
HGNC:23194	THAP11	THAP domain containing 11	Approved	gene with protein product		HRIHFB2206, CTG-B45d, CTG-B43a	16q22.1	57215	ENSG00000168286	OTTHUMG00000137546	65	THAP domain containing
HGNC:9440	THAP12	THAP domain containing 12	Approved	gene with protein product	PRKRIR	P52rIPK, DAP4, THAP0	11q13.5	5612	ENSG00000137492	OTTHUMG00000165280	65	THAP domain containing
HGNC:20854	THAP2	THAP domain containing 2	Approved	gene with protein product		DKFZP564I0422	12q21.1	83591	ENSG00000173451	OTTHUMG00000169556	65	THAP domain containing
HGNC:20855	THAP3	THAP domain containing 3	Approved	gene with protein product			1p36.31	90326	ENSG00000041988	OTTHUMG00000001440	65	THAP domain containing
HGNC:23187	THAP4	THAP domain containing 4	Approved	gene with protein product		CGI-36	2q37.3	51078	ENSG00000176946	OTTHUMG00000133410	65	THAP domain containing
HGNC:23188	THAP5	THAP domain containing 5	Approved	gene with protein product		DKFZp313O1132	7q31.1	168451	ENSG00000177683	OTTHUMG00000154951	65	THAP domain containing
HGNC:23189	THAP6	THAP domain containing 6	Approved	gene with protein product		MGC30052	4q21.1	152815	ENSG00000174796	OTTHUMG00000130108	65	THAP domain containing
HGNC:23190	THAP7	THAP domain containing 7	Approved	gene with protein product		MGC10963	22q11.21	80764	ENSG00000184436	OTTHUMG00000150879	65	THAP domain containing
HGNC:23191	THAP8	THAP domain containing 8	Approved	gene with protein product		FLJ32891	19q13.12	199745	ENSG00000161277	OTTHUMG00000048138	65	THAP domain containing
HGNC:23192	THAP9	THAP domain containing 9	Approved	gene with protein product		FLJ34093	4q21.22	79725	ENSG00000168152	OTTHUMG00000130291	65	THAP domain containing
HGNC:15766	ADNP	activity dependent neuroprotector homeobox	Approved	gene with protein product		KIAA0784, ADNP1	20q13.13	23394	ENSG00000101126	OTTHUMG00000032737	529	ZF class homeoboxes and pseudogenes
